ヴィンド「しらべてみなけりゃ わからないさ。」,Vynd: Well, we have to try... 
ヴィンド「ジャンプ・ジェネレーターの\n    しゅうりかんりょうです。\n    いつでもジャンプできますよ。」,Vynd: Repairs are\ncomplete. We can\nJump anytime!
{F0}{07},{F0}{07}
MICA「さくせんエリアから はずれています。」,Mica: Do not leave the\nmission area. 
おとこ「よくできた ぬいぐるみだなあ。\n    え? ほんもの?」,Man: This robot really\nlooks real! Eh? \nIt IS real? 
おとこ「わーっ！ ひとさらいだー。」,Man: Waah! Kidnapper!!
おとこ「わたしたちは このほしを\n    ファーワールドと よんでいます。」,Man: We call this\nplanet Farworld. 
おとこ「さいきん へんなロボットのようなやつらが\n    ひとを さらってるんだ。\n    あんたらじゃないのかい?」,Man: Lately, people who look\nlike robots have been\nkidnapping people. 
おんな「きゃー びっくりした！」,Woman: Aaah! You\nscared me!
おんな「でんせつの ちきゅうを しってるの?\n    いってみたいわあ。」,Woman: Have you heard of\nthe legendary planet Earth? 
おんな「それが あなたたちの\n    ほしの ファッションなの?」,Woman: Is that fashion\npopular on your planet? 
おんな「しりたいことがあるなら\n    だいがくに いってみたら?」,Woman: Why not check\nout the University? 
おとこ「あなたたちの かつやくを\n    ぜひ えいがにしたい！」,Man: I should make\nyour adventures into\na movie!
おとこ「サイバーナイトの おもちゃを\n    つくったら うれてうれて\n    おおもうけですわ。わっはっは。」,Man: I'm the maker of\nCyber Knight toys. They're\nmaking tons of profit!
おとこ「いや ちきゅうに いきたいとは\n    おもいませんね。 このほしが\n    わたしたちの ふるさとですから」,Man: This planet is\nour home. 
おとこ「このまえ しつれいなことをいって\n    すみません。」,Man: Sorry about that. 
おんな「きゃー サインして！」,Woman: Ah! Can I\nhave your autograph!? 
おんな「また きかいがあったら\n    あそびにきてね。」,Woman: Come back\nagain, alright? 
おんな「いっそ このほしに\n    すんだら どう?」,Woman: Why don't\nyou just live here? 
おんな「メンターナ?\n    さあ なまえは きいたことあるけど・・・\n    よくしらないわ。」,Woman: Mentana?  I really\ndon't know much about it. 
もんばん「まて！ ここは おそれおおくも\n    ファーワールドの\n    だいとうりょうかんていだぞ！」,Guard: Halt! This is the\nPresident's Palace!
もんばん「あやしいやつらだ。\n    かってに とおすわけには いかん！」,Guard: I cannot allow\nyou to pass!
もんばん「はい もしもし。\n    たったいま あやしいやつらを\n    [speed_1E]たいほ・・・[speed_FF],Guard: Yeah. Some\nsuspicious people were\njust[speed_1E] apprehended... [speed_FF]
    「[speed_0A]え? [speed_FF]こいつらを とおすんですか?\n    だいとうりょう じきじきの ごめいれい・・?\n    はい わかりました。」,[speed_0A]Huh? [speed_FF] Let these guys pass? \nA direct order from the\nPresident?  Alright. 
もんばん「しつれいしました。\n    どうぞ おとおりください。\n    だいとうりょうが おまちです。」,Guard: Please excuse\nme. The President is\nwaiting for you. 
もんばん「ただいま きんむちゅうであります。」,Guard: Sorry for the\nconfusion. 
きょうじゅ「わしは このファーワールドだいがくの\n    ソコロフきょうじゅじゃ。\n    れきしを おしえとるのじゃ。」,Professor: I'm Professor\nSokolov of the University. \nI teach history. 
きょうじゅ「わしらの そせんは ２５０ねんまえ\n    ははなる ちきゅうから いみんせん\n    ユーロパにのってやってきたのじゃ。」,Professor: Our ancestors\nleft the Earth in the\nEuropa, 250 years ago. 
{F0}{02}「ユーロパは ２５０ねんまえに\n    ジャンプ・ミスで ゆくえふめいに\n    なったはず・・\n    こんなところに たどりついていたとは。」,Kiri: I believe the Europa\nwas lost in Jump Miss... 
きょうじゅ「ユーロパの ちゃくりくちてんは\n    このまちの きたの もりのなかじゃ。\n    いまも そこに ほうちされたままじゃよ。」,Professor: It landed in\nthe forest north of town. \nIt should still be there. 
きょうじゅ「もしかしたら ユーロパのぶひんが\n    きみたちの うちゅうせんの しゅうりに\n    やくだつかも しれんな。」,Professor: Perhaps parts\nfrom the Europa might\nbe useful in repairing\nyour ship. 
きょうじゅ「そうだ！ きみたちに\n    このスター・マップを あげよう。\n    このほしを ちょくちょくおとずれる\n    トレーダーぞく という\n    エイリアンから かったものだ。」,Professor: Oh, right! Let\nme give you this Star Map. \nI bought this from the\nTraders who visit often\nwith alien goods. 
きょうじゅ「このちかくにある ２６のほしの\n    なまえと いちを しるした ちずじゃよ。\n    きみたちの たびに やくだつだろう。」,Professor: There are 26\nstar systems marked on it. 
{F0}{01}「これは きちょうなものだ。\n    ありがとう ございます。」,{F0}{01}: This is quite\na treasure. Thank you. 
{F0}{09}を てにいれた！,{F0}{09} acquired!
きょうじゅ「ひまがあったら\n    だいとうりょうに あうといい。\n    あのおとこは わしの おしえごじゃ。\n    あえるように いっておこう。」,Professor: You should meet\nwith the President. He's a\nstudent of mine. I'll tell\nhim to let you in. 
きょうじゅ「いだいなる メンターナが わしらの\n    そせんを このファーワールドに\n    みちびいたと いわれておる。」,Professor: I heard that\nMentana led our ancestors\nhere. 
{F0}{02}「メンターナとは なんです?」,Kiri: What is Mentana? 
きょうじゅ「かみのような いだいな そんざいだと\n    いわれておるが だれも みたものは おらん。」,Professor: Some kind of god, \nsupposedly. Nobody has\nactually seen it. 
きょうじゅ「しかし じかんと くうかんを\n    ちょうえつした ちからを もっていて\n    きずついたユーロパを すくい\n    このほしへ みちびいてくれたそうじゃ。」,Professor: Anyway, Mentana\nused a godly timespace\npower to save the Europa, \nand led it to this planet. 
ニジーナ「もし そのメンターナという そんざいが\n    じつざいするなら・・\n    たのめば わたしたちを もとのせかいに\n    かえしてくれるかもしれないわね。」,Nehjena: If that Mentana\nreally exists... he might\nhelp us get home!
{F0}{01}「でも どこへ いけば あえるのかな?」,{F0}{01}: Yeah... 
きょうじゅ「なにかあったら またここへきたまえ。\n    それまでに メンターナにかんするきろくを\n    しらべなおしておこう。」,Professor: Visit me again. \nI'll be researching Mentana\nuntil then. 
きょうじゅ「やあ またきたのか！\n    あれから いろいろと ふるいきろくを\n    ひっくりかえして おったのじゃ。」,Professor: Hey, you're\nback! I discovered\nquite a lot!
きょうじゅ「おもしろい きろくがあったぞ。\n    ユーロパが このファーワールドに くるまえ\n    クーゲルせいけいで ジャングルにおおわれた\n    わくせいを はっけんし ちょうさのために\n    シャトルを おろしたのだそうじゃ。」,Professor: Before fully\ncolonizing Farworld, we\nfound a planet with many\njungles, and sent search\nparties to it. 
きょうじゅ「しかし シャトルは ついらく・・\n    じょういんは ゆくえふめい。\n    しかも そのほしには きけんな\n    きょうりゅうが うじゃうじゃいるとわかり\n    ユーロパは ちゃくりくをあきらめたのじゃ。」,Professor: They disappeared\nwithout a word... When they\nlater discovered dinosaurs\non the planet, they gave\nup the search... 
きょうじゅ「どうじゃ?[speed_1E] [speed_FF]おもしろいじゃろう?」,Professor: Interesting, eh? 
{F0}{01}「[speed_1E]あのー・・・[speed_FF]メンターナに ついては\n    なにか わかりましたか?」,{F0}{01}: [speed_1E]Um... [speed_FF]Did you find\nout anything about\nMentana yet? 
きょうじゅ「おお そうじゃった。\n    いや そっちのほうは\n    まだ なにもわかっとらんよ。\n    わっはっは。」,Professor: Um, well... \nnot exactly. 
きょうじゅ「げんきに けんきゅうを\n    つづけておるよ。\n    わっはっは。」,Professor: Yes, I'm\ndoing my job. 
そっきん「とおいところから ようこそ。」,Man: Welcome. 
そっきん「かんげい いたします。」,Man: I welcome you. 
そっきん「わたしたちは ともだちです。」,Man: We are friends. 
そっきん「どうかあくしゅを・・\n    イテテテテッ！\n    ゆびが おれる！」,Man: How about a\nhandshake... OW!\nMy fingers!!
{F0}{01}「おっと しつれい。」,{F0}{01}: Oops, sorry. 
